FID,Join_Count,TARGET_FID,Id,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,pid,Lon,Lat
502,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
502,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
502,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
506,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
506,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
506,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
506,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
514,,,,,,,,,,,,,,,104.063376,30.659472,0,90,180,270
514,,,,,,,,,,,,,,,104.063376,30.659472,0,90,180,270
514,,,,,,,,,,,,,,,104.063376,30.659472,0,90,180,270
514,,,,,,,,,,,,,,,104.063376,30.659472,0,90,180,270
515,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
515,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
515,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
515,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
531,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
531,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
531,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
531,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
534,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
534,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
534,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
534,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
535,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
535,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
535,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
535,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
537,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
537,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
537,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
537,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
539,,,,,,,,,,,,,,,104.057813,30.658669,0,90,180,270
539,,,,,,,,,,,,,,,104.057813,30.658669,0,90,180,270
539,,,,,,,,,,,,,,,104.057813,30.658669,0,90,180,270
539,,,,,,,,,,,,,,,104.057813,30.658669,0,90,180,270
541,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
541,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
541,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
541,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
543,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
543,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
543,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
543,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
554,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
554,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
554,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
554,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
559,,,,,,,,,,,,,,,104.058293,30.656996,180,270
559,,,,,,,,,,,,,,,104.058293,30.656996,180,270
560,,,,,,,,,,,,,,,104.057304,30.656901,0,90,180,270
560,,,,,,,,,,,,,,,104.057304,30.656901,0,90,180,270
560,,,,,,,,,,,,,,,104.057304,30.656901,0,90,180,270
560,,,,,,,,,,,,,,,104.057304,30.656901,0,90,180,270
565,,,,,,,,,,,,,,,104.059955,30.659481,0,90,180,270
565,,,,,,,,,,,,,,,104.059955,30.659481,0,90,180,270
565,,,,,,,,,,,,,,,104.059955,30.659481,0,90,180,270
565,,,,,,,,,,,,,,,104.059955,30.659481,0,90,180,270
579,,,,,,,,,,,,,,,104.063765,30.659237,0,90,180,270
579,,,,,,,,,,,,,,,104.063765,30.659237,0,90,180,270
579,,,,,,,,,,,,,,,104.063765,30.659237,0,90,180,270
579,,,,,,,,,,,,,,,104.063765,30.659237,0,90,180,270
591,,,,,,,,,,,,,,,104.056796,30.658239,0,90,180,270
591,,,,,,,,,,,,,,,104.056796,30.658239,0,90,180,270
591,,,,,,,,,,,,,,,104.056796,30.658239,0,90,180,270
591,,,,,,,,,,,,,,,104.056796,30.658239,0,90,180,270
592,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
592,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
592,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
592,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
593,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
593,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
593,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
593,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
594,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
594,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
594,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
594,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
595,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
595,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
595,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
595,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
596,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
596,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
596,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
596,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
597,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
597,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
597,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
597,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
598,,,,,,,,,,,,,,,104.05719,30.657563,0,90,180,270
598,,,,,,,,,,,,,,,104.05719,30.657563,0,90,180,270
598,,,,,,,,,,,,,,,104.05719,30.657563,0,90,180,270
598,,,,,,,,,,,,,,,104.05719,30.657563,0,90,180,270
599,,,,,,,,,,,,,,,104.057113,30.656931,0,90,180,270
599,,,,,,,,,,,,,,,104.057113,30.656931,0,90,180,270
599,,,,,,,,,,,,,,,104.057113,30.656931,0,90,180,270
599,,,,,,,,,,,,,,,104.057113,30.656931,0,90,180,270
